"mz_rt_min","tr1_vs_ctrl","tr2_vs_ctrl","tr2_tr1_vs_ctrl","tr2_vs_tr1","AveExpr","F","p","p_adj_BH"
"99.92444_0.306",1.85048044343983,0.986922263058088,1.78808456008528,-0.863558180381746,20.2312391547179,2.82415561798878,0.0464225371294494,0.0621315921045041
"248.07712_1.211",-0.161928244389177,-0.447471215205585,-0.45200082179389,-0.285542970816408,19.1258420457728,2.82017312831166,0.0466425052604216,0.0623703081047029
"336.88769_1.378",-0.344587950052385,-1.2334949692881,-1.3161103715349,-0.888907019235716,18.8688793522437,2.81875727474171,0.0467209620639048,0.0624053304169226
"120.95359_0.789",-0.026531318158424,0.687068022931382,0.294804032931965,0.713599341089806,20.9356691024493,2.81819856377378,0.0467519586779213,0.0624053304169226
"274.0394_5.564",0.314407514255559,0.366606665296788,0.652070726819928,0.0521991510412287,21.6147298823543,2.81269567732749,0.0470583657894235,0.0627584433437241
"279.01172_3.209",-0.517486375645859,-1.1042857625656,-1.43853389004147,-0.58679938691974,17.1402494551538,2.80373904489697,0.0475614311007485,0.0633729646400196
"299.09797_0.997",0.284792533290297,0.629446212973444,0.791386479696508,0.344653679683147,20.3093385861768,2.80032842327634,0.0477544215670358,0.0635736038445708
"126.8798_0.82",0.602141400215547,-0.0326058164775836,-0.68699971540014,-0.634747216693131,21.4358711684457,2.7941710953523,0.0481048423748314,0.0639832819164794
"350.10947_1.53",0.170165620445854,1.415739270626,0.455708514241498,1.24557365018014,22.4831692741928,2.79079782911141,0.0482979201892055,0.0641831403932793
"486.14669_1.09",-0.279744344033198,0.273689559340443,0.759276904272289,0.553433903373641,21.193614491837,2.77691157019808,0.0491010238868212,0.0651925906167804
"315.08132_1.052",-0.163442933084337,-0.217052682089969,-0.867823149265396,-0.0536097490056324,24.6138544072867,2.77514075873269,0.0492044037075934,0.065272036422728
"103.00233_1.207",-0.178592251367491,0.180344790038205,0.626222240341595,0.358937041405696,22.5589393441431,2.77051936040622,0.0494752381191621,0.0655732819987833
"176.05572_1.174",-0.0542024381187688,-0.71568888847477,-0.568543704071235,-0.661486450356002,21.0612518943321,2.76749819189959,0.049653106008572,0.065750888610291
"157.86203_1.443",0.201999523704509,1.17546427052978,0.523247881763936,0.973464746825267,18.9895472822574,2.75375842597639,0.0504702079603927,0.0667739115027613
"201.12385_1.23",-0.222547839565068,-0.345697817314237,-0.943199038105167,-0.123149977749169,22.3192239794035,2.74676916430245,0.050891059141085,0.0672713383178892
"142.04979_0.892",-0.0250826585795461,0.752893370642947,0.549779838570453,0.777976029222493,19.3486630665282,2.74490395977852,0.0510039687222751,0.0673611886473043
"247.04529_1.229",0.2717313664657,0.918541239698471,-0.0763076424533982,0.646809873232771,22.6650110108663,2.72027763488512,0.0525186646213562,0.0693005970663846
"360.1298_1.22",0.364812980789697,1.33228471525087,0.648519843886299,0.96747173446117,20.4018797817474,2.69335942886549,0.0542263606808294,0.0714910419178217
"228.96134_0.84",0.644129553970471,0.157798272493465,-0.368529696928667,-0.486331281477006,20.4904059871266,2.68068779944415,0.0550495516135696,0.0725125464575931
"132.04827_1.001",-0.280977083134215,0.0777635095290355,0.446847228023907,0.35874059266325,19.0125639556831,2.67469379456275,0.0554433250323991,0.0729671152094524
"294.90226_0.808",0.359183965270829,0.864690506125667,0.326455508619889,0.505506540854838,19.718143713845,2.67183423024834,0.0556321831566833,0.0731514408349722
"293.1006_5.62",-1.04926983069487,-0.574753484988065,-0.396660017092747,0.474516345706802,21.0683386595705,2.65300873064495,0.0568918105139284,0.0747421770029612
"231.13474_1.185",0.12057074945833,-0.293276628323437,-0.553312618859428,-0.413847377781767,24.5523475514308,2.64243447406166,0.0576119217665742,0.075621953352097
"466.12409_1.1",0.0198485546453185,1.03473348639427,1.03392963142153,1.01488493174895,22.8659383364504,2.59499382155615,0.0609574886046481,0.0799433730694379
"304.91402_0.802",1.038950262021,1.32435599478086,1.19938787250326,0.285405732759861,25.0477795267666,2.58955689363005,0.0613532082440545,0.0803920097533546
"215.86797_0.789",0.341396956790784,0.47843512893476,-0.175731090245795,0.137038172143975,20.7539256505278,2.57714896062673,0.0622660252996158,0.0815168313747808
"568.83237_0.929",0.222110985788213,-0.749498625723445,-0.566383885802737,-0.971609611511658,20.0822447725351,2.57252231478949,0.0626098862127429,0.0818954794353417
"324.02329_5.08",0.301862342160647,-0.116865053200462,-0.111245296834578,-0.418727395361109,22.6671085011888,2.54514871621167,0.0646838384218903,0.0845345020003606
"357.10418_1.154",-0.130965329024152,0.422300852061256,0.710876316607323,0.553266181085408,24.5244792315055,2.52391611710044,0.0663400448819932,0.0866234558171671
"170.87005_0.814",0.233656772817926,-0.194312401243824,-0.8030967956068,-0.42796917406175,20.3976094165179,2.51392672851844,0.0671339457831932,0.0875837987197621
"305.08691_0.886",-0.0408305266803353,0.682742472812728,0.56997186748828,0.723572999493063,17.7446506437475,2.50823426048045,0.0675906201510909,0.0881029040056393
"127.05015_1.041",0.0855639477519945,0.584132522588534,0.485790778208479,0.498568574836539,23.454295210263,2.49069413388045,0.0690175088532201,0.0898846618340373
"166.01708_1.645",-0.314818895115432,0.849899876538519,1.26207254240301,1.16471877165395,24.6387740870933,2.48842275326882,0.0692044879200731,0.0900499369723868
"162.03987_1.088",-0.279267800643711,0.72233846300607,0.616384577447509,1.00160626364978,23.7133008711957,2.48617401252285,0.0693901050928744,0.0902131548432079
"353.88279_0.792",-0.218907335003566,0.533545122875261,0.158395185199791,0.752452457878827,17.9177466915651,2.461365425463,0.0714713983995556,0.0928384975744661
"466.12392_1.097",0.0185575471200214,1.02436576157394,1.00288456293862,1.00580821445392,22.8505513676552,2.45515592269061,0.0720020854051243,0.0934468623569535
"136.93127_0.794",0.482143495136446,0.345734484747142,-0.159851863349152,-0.136409010389304,19.9680798917747,2.44737229682101,0.0726728990879958,0.0942358786616831
"114.0184_1.256",0.58529177862452,0.910591363426508,0.33979765217001,0.325299584801988,23.7051348639253,2.41986645697753,0.0750941227886373,0.097254455314129
"187.10814_1.184",0.177541938115282,0.453306399146084,-0.123929487212269,0.275764461030803,23.0358416991427,2.41945973064762,0.0751305265201877,0.097254455314129
"313.14219_5.903",0.646252488525684,1.04131726624032,1.37958410800074,0.395064777714632,19.1395836207229,2.4062850670581,0.0763193461498688,0.0986610769598504
"230.90847_0.788",-0.314848725574767,0.408567288959636,0.11049907061932,0.723416014534403,18.7941983395878,2.40596129102114,0.0763487987147608,0.0986610769598504
"259.81623_1.429",0.571582925761589,1.60901914251445,1.00378959466028,1.03743621675286,21.6723527528262,2.40411853815656,0.0765166436893062,0.0987928069683635
"74.02331_1.02",-0.0193503176852268,0.349600535731272,0.134303181193402,0.368950853416499,25.7087966481207,2.39126903004516,0.0776973660986502,0.100230939571322
"146.9224_0.322",0.150135703210545,1.29311932945692,0.566799989620896,1.14298362624638,21.1976929857674,2.38401472826781,0.0783720100439565,0.101014310452185
"247.06303_1.227",-0.00203503787805114,0.412402811928738,0.535317776623936,0.41443784980679,19.1175006505133,2.38186102815311,0.0785734315043419,0.10118691909365
"135.03013_1.841",-0.103789140250352,-0.172196035139741,-0.426031052875499,-0.0684068948893893,27.3848473551695,2.3760268438624,0.0791216771830214,0.101805488495579
"151.02519_2.068",-0.141901986661376,0.373957842939468,-0.101625206019666,0.515859829600844,29.1511260688907,2.37213959350137,0.0794890954628552,0.102190526671372
"280.04945_1.124",0.320454571325574,0.667144655212881,0.893807842668423,0.346690083887308,21.9440620234172,2.36510985343416,0.0801578890515782,0.102962018584675
"331.99507_1.059",-0.122386551399083,-0.446225560887141,-0.976029152754634,-0.323839009488058,22.2411867312133,2.3429508525926,0.0823031943711328,0.105627130447199
"244.09376_1.04",-0.0538595221117657,0.427476257114831,0.302149470612268,0.481335779226597,18.9245633612573,2.33774112038906,0.0828158703459753,0.106194174207542
"184.06067_0.973",0.296313567654149,-0.147681202018194,-0.20467736101656,-0.443994769672343,17.8277746343551,2.32795851979477,0.0837872124834444,0.10734789018178
"260.04529_1.261",0.389822605619444,0.839378950023124,-0.0499241650875543,0.44955634440368,20.8153896987255,2.31612213925396,0.0849777528863498,0.108780231918564
"289.11804_7.065",0.230606033317979,0.987231089737247,1.19193519188829,0.756625056419268,18.4768064654512,2.30705410391306,0.0859012945309984,0.109868635240586
"155.04523_1.173",-0.843173490003311,-0.176011250232205,-0.492168453356622,0.667162239771105,22.5137872330237,2.29427004926595,0.0872203944100561,0.111438498333955
"258.14587_1.211",0.0413115465985379,-0.504930055371635,-0.815034777330425,-0.546241601970173,21.277645719278,2.29372211570548,0.0872773829513434,0.111438498333955
"171.00585_1.359",-0.167206825387563,0.42846337378549,0.798123789779136,0.595670199173052,19.3809920482164,2.27244313411657,0.0895195944130852,0.114131440090413
"101.02309_1.694",-0.344852091190178,-0.435662770252592,-0.516936103994124,-0.0908106790624136,25.4290083229165,2.27226373045138,0.0895387415252339,0.114131440090413
"291.99594_2.974",-0.0238696441412522,0.334711773170532,0.942399584349786,0.358581417311784,18.5212185933399,2.23522573525184,0.0935806754163852,0.119182185598268
"348.89585_0.933",0.0857442911220397,0.658379189545092,0.561920251784967,0.572634898423052,22.2082245681307,2.23381009065598,0.0937387316619905,0.119282138167507
"196.02807_1.649",0.0100281729616522,0.915250451583898,1.2234420836326,0.905222278622246,21.9381788391838,2.22579903848052,0.0946382021010913,0.120324567387223
"125.88287_0.783",0.0646315440722851,0.599628854717965,0.168307354790968,0.53499731064568,17.5355428553286,2.22413051359424,0.0948266242239614,0.120461957382812
"241.09175_0.909",0.628072651743207,-0.176591635212367,-0.0816223458556347,-0.804664286955574,20.7681641084783,2.22039398702353,0.0952499408194159,0.120897257653094
"100.93226_0.818",0.204347759813274,0.292177204091136,-0.670447787099264,0.0878294442778623,23.9064251402781,2.20970825721321,0.096470989324678,0.122343496613953
"189.05096_1.021",-0.105213303166521,-0.42352076479173,-0.552884031590774,-0.318307461625208,23.7573158955239,2.19264172126566,0.0984536653807551,0.12475236213504
"255.82221_1.426",0.35657323433348,1.53563345416723,1.09739269615365,1.17906021983375,23.6282479956366,2.18678201314745,0.0991437453179519,0.125520670803725
"204.08728_1.172",-0.522506686369946,-0.760665258853811,-0.76052283494947,-0.238158572483865,20.4372346390978,2.17650301493298,0.100365951280354,0.126960810944515
"122.9745_1.479",-0.0625379156829942,0.22926612172714,0.856282192463945,0.291804037410134,21.4988492347667,2.15742456602254,0.102674413766916,0.129771455511474
"125.03447_2.265",-0.198588745677833,0.353849848442069,0.252274278544705,0.552438594119902,24.3977016827401,2.13110871747949,0.105945694956651,0.133793257573731
"60.99163_0.266",2.90486629567525,1.30750963234248,2.57223689219634,-1.59735666333277,24.0655910759377,2.12853547926104,0.106271091151784,0.134091216865761
"355.08846_1.35",0.103444278120237,-0.4765194098751,-0.0194363285104726,-0.579963687995337,22.2824919641376,2.12560967033054,0.106642280873487,0.134446407930493
"175.02408_1.206",-0.290163366858615,-0.679061788562141,-0.558437719500027,-0.388898421703525,22.8160100145354,2.12462299095904,0.10676774924189,0.134491475725709
"258.81904_1.418",0.0546589198674395,1.07014100814648,0.356277951677494,1.01548208827904,19.5042232556644,2.07222039562518,0.113646846021017,0.142926189543454
"270.14605_1.213",-0.0444886303161261,-0.413510757911367,-0.67886837558121,-0.369022127595241,20.4799534848305,2.07216424801357,0.113654448256036,0.142926189543454
"436.86806_0.802",0.789427190164406,1.28465198723418,0.764692754368028,0.495224797069771,18.5154472358772,2.0622335592348,0.115007018866948,0.144505885399459
"293.8834_0.788",0.393134619819974,0.698394597765877,0.322447021993702,0.305259977945903,18.2688289209971,2.04590273067425,0.117266160723012,0.147221084525791
"144.06566_1.017",-0.0932278259295356,0.558221289264048,-0.136118945511508,0.651449115193584,18.6762432595115,2.03931464182144,0.118189959661109,0.14825669416904
"277.05987_2.55",-0.287969261410354,0.511226743673776,0.156336172094966,0.79919600508413,24.6403165049012,2.03231135268788,0.119179903523542,0.149373474399489
"164.07067_1.121",0.437589676104664,-0.0581486000266906,-0.00468204177165999,-0.495738276131355,21.6480930984612,2.03022404880954,0.11947654168759,0.149620163734083
"232.96246_1.008",-0.154781894350508,0.641187304900801,0.436031768647555,0.79596919925131,17.7216970927853,2.01556596974159,0.121580423927177,0.152127759154289
"135.94539_0.318",0.464311785394329,1.11281734278315,0.378489519541718,0.648505557388823,18.2119249795655,2.01186190396059,0.122117862827119,0.152672790974021
"248.0539_1.732",-0.421864348399018,0.238537800872389,-0.613442911181042,0.660402149271407,23.3164714449584,2.00028245931413,0.12381321736827,0.154663344029198
"203.06666_1.022",-0.337118905202933,-0.681281901917059,-0.717904560733506,-0.344162996714126,24.4329752813556,1.98295524673451,0.126393781377957,0.157755435708207
"176.03791_3.668",-0.372841358264254,-0.307418372786742,-0.218261512195493,0.0654229854775121,23.1105661691256,1.96652389231897,0.128890125298031,0.160737352597129
"298.11454_1.095",0.148458818938243,0.365891172619898,0.730971103976039,0.217432353681655,22.2393940959728,1.95569333141301,0.130562196572875,0.162687225821063
"501.14656_1.178",0.268346911683182,-0.110397374713848,0.495649780523975,-0.37874428639703,22.1609431661484,1.94707147345967,0.131908610258684,0.16422841094499
"215.06673_1.04",-0.580153042365881,-0.736832769988321,-0.380934149824072,-0.15667972762244,19.5188112943297,1.94512934297974,0.132213789467645,0.164471759678008
"261.08797_5.254",-1.0124860609415,-0.934146195919534,-0.496812595001939,0.0783398650219633,18.729604149291,1.94381454673217,0.132420788056944,0.16459267105917
"278.05183_2.507",0.00504201436879998,0.493614527218677,0.0864996081484674,0.488572512849877,23.1343603049799,1.93689388634803,0.133515657000153,0.16581604792314
"463.96769_0.914",0.781379378427558,0.501223265602354,0.591214580518126,-0.280156112825204,19.1935287838982,1.93577495948615,0.133693513290685,0.165899483793656
"104.9585_0.801",-0.00210459240191395,0.557665243879781,0.203708907875518,0.559769836281695,19.5422594426184,1.92748434891296,0.135018645204288,0.167405251580833
"144.04432_5.977",0.092416658632676,-0.467408875416203,0.137577442774737,-0.559825534048879,19.8200763604968,1.91913044063462,0.136367024927636,0.168937330881426
"187.10811_1.256",-0.54769861106251,0.030132808283424,-0.446860893873092,0.577831419345934,23.9530136476024,1.89605966123516,0.140160295700109,0.173493214908723
"95.01253_1.176",0.479748261064833,-0.235103969372304,0.107868318530394,-0.714852230437136,21.7976079907884,1.87449461095497,0.143800085839685,0.177851756331425
"173.10357_0.915",0.651722631887753,0.680734127401427,0.796362352949499,0.0290114955136743,21.4994573426178,1.86830936400533,0.144861139488236,0.179016362813574
"226.92724_0.791",0.601233695919697,0.267664546975564,-0.164226500129856,-0.333569148944134,19.9243741340412,1.86674010091964,0.145131565327845,0.179202814189819
"326.83029_0.313",0.784396049235474,-0.00487034630989277,0.170726754957718,-0.789266395545367,19.0112007375313,1.86426007892108,0.14555995412403,0.179583844635326
"184.09714_6.932",-0.0028966531617018,-0.358213795958971,0.412759601627963,-0.355317142797269,18.2968375762674,1.85952497405441,0.146381340695418,0.180448708636868
"255.13515_4.924",0.0586428485685188,-0.691999208062779,-0.29894810014031,-0.750642056631298,21.054162963005,1.85646694330557,0.146914235027271,0.180956810440328
"241.08284_2.55",0.00759825711091032,0.523808453777424,0.207488732609287,0.516210196666514,25.0765370509131,1.8545152226664,0.147255341796943,0.181228043804283
"225.06147_1.19",0.0233431550166499,0.398185191136869,0.450701930524287,0.374842036120219,22.4827349261334,1.84314052041508,0.14925890206008,0.183543145355258
"173.94858_0.997",-0.0784974592076687,0.435303374561091,0.337863240916896,0.51380083376876,17.1670112486768,1.82637925476957,0.152260262137892,0.187080436839918
"172.06069_1.22",-0.370449333912667,0.381326442144078,0.744898004810461,0.751775776056745,19.4679236152246,1.82514344349049,0.15248388893153,0.187201760449111
"72.00765_1.063",0.058993826505757,0.3048549251803,-0.106949176231573,0.245861098674542,22.9166255707633,1.78787021630055,0.159382518618381,0.19551096187312
"143.07031_1.008",-0.271043709967816,0.682142500597833,0.161062866843639,0.953186210565649,20.6546084602473,1.78433833766523,0.160051892802569,0.196081998367116
"287.08595_1.025",-0.00430552167558295,-0.245189399846243,-0.691857893987551,-0.24088387817066,21.9577640626145,1.78403426576523,0.160109650434523,0.196081998367116
"353.07233_1.219",-0.14024509360322,-0.790891682396603,0.0132129106031301,-0.650646588793384,21.0652279093768,1.7750535334868,0.161824770013647,0.198020677755475
"171.04014_1.176",-0.13803048991376,-0.675684296728315,0.000141224268141318,-0.537653806814555,20.6166274475184,1.75034496235562,0.166637081701168,0.203743055032668
"170.83238_1.496",0.161295331072613,1.45066353061621,0.815938415973543,1.2893681995436,20.3935991840972,1.74327832926623,0.168039001584004,0.205289701201648
"218.86801_0.315",0.845720783303965,0.179057619601424,0.270445820005522,-0.666663163702542,19.8108195876547,1.73792825435412,0.169108056691508,0.206427505684504
"163.03917_7.083",-0.270707594480926,-0.264879826341397,-0.552241716304803,0.00582776813952868,22.5577266303695,1.73167969811319,0.170365077642586,0.20779271878457
"246.10937_1.01",-0.244645644708244,0.302497665223891,0.23846394414682,0.547143309932134,22.2382842446124,1.72799961239238,0.171109673568928,0.208531220064897
"434.87172_0.803",1.10413680187295,1.71850610614778,1.15945970070892,0.614369304274832,21.7603894798583,1.70913232405455,0.17497738755577,0.213071571036636
"122.89293_0.796",0.306365629295509,0.386295357557836,-0.144627572927381,0.079929728262327,18.7574015193813,1.70457223324528,0.175924934719941,0.214051523656812
"206.04876_1.704",-0.399812942622868,-0.42646154366034,-0.419093308785218,-0.0266486010374723,23.5844006208981,1.69713167941283,0.177481789657135,0.21577064290028
"164.94359_0.793",-0.321136259013122,0.313572587674975,0.279215447186859,0.634708846688097,20.5620406096144,1.69406304662661,0.178127779258773,0.216328959236913
"228.09865_1.011",0.538542338441355,0.585526374306137,0.831577409725474,0.0469840358647823,23.2526779187855,1.69358006291565,0.178229662880312,0.216328959236913
"407.13572_1.162",0.364609553104071,0.494579072704481,0.786941204901307,0.12996951960041,21.4654510877332,1.67747354272596,0.181660037478532,0.220314236391844
"225.89698_0.798",0.191893498584432,0.530428032952076,0.235874094143688,0.338534534367643,21.8169263282678,1.67592828292971,0.181992513858043,0.220539028515122
"288.15668_1.22",-0.122001683434002,-0.360200499150152,-0.742708941628528,-0.23819881571615,21.6435901912806,1.67188227132809,0.182865862489406,0.221323654789996
"277.11934_1.259",0.69705261575756,0.909857451037164,0.659706254544334,0.212804835279604,21.2260952450527,1.67156141298743,0.18293529572035,0.221323654789996
"450.84451_0.799",0.585580744916716,0.635044619290494,0.197650675301899,0.0494638743737779,17.9216278472367,1.65858950925343,0.185764014834837,0.224564724385017
"128.03412_1.066",-0.101481841765777,0.55990603063675,0.178233985908904,0.661387872402527,28.237378721357,1.65557710858348,0.186426986227548,0.22518457079379
"290.0884_1.528",1.22656519504986,-0.395330981305234,0.714929828310391,-1.62189617635509,24.6265788706007,1.64425494692747,0.188939439542759,0.228035603763764
"372.9013_0.814",0.897177324125218,0.330614522184712,0.0276044377204273,-0.566562801940506,20.7157983630677,1.6222587417547,0.193915029060634,0.233719168187939
"260.02337_4.409",0.316579887837524,-0.14944694250792,0.524767714314127,-0.466026830345444,19.1852606394324,1.62206068352549,0.193960403753033,0.233719168187939
"135.02999_1.304",-0.0559506122131074,-0.14003641096916,-0.478893000434569,-0.0840857987560525,26.0193491360689,1.60955313441512,0.196846839238826,0.237006756641767
"292.56581_5.007",-0.109225938251525,-0.878805361273995,-0.636400101307701,-0.769579423022471,20.2239233339363,1.60694832291118,0.197453191473166,0.237546014460896
"275.90609_0.789",-0.254562381075457,0.434878670419055,0.156374669376428,0.689441051494512,22.5416963435612,1.5969639079252,0.199794211195161,0.240169625165634
"234.01878_1.184",-0.0542795149216239,-0.571214827991062,-0.265157298976097,-0.516935313069438,19.7544844197669,1.57535867061442,0.204952410678599,0.24617280737758
"269.08789_1.29",-0.844600269403352,-0.958047833812428,-0.837888650782115,-0.113447564409076,19.5952421911312,1.56921295325102,0.206443096128492,0.247764772695444
"215.10313_1.159",0.362448511058281,0.634317897043377,0.73271336886262,0.271869385985096,23.0412516543626,1.56746652042219,0.206868616313084,0.248076844682651
"78.91748_1.463",0.292911143782184,0.652587421601967,0.479905388046673,0.359676277819783,17.8169632451989,1.56426796986194,0.207650147835185,0.24881500527973
"312.91628_0.789",-0.281694591564554,0.413642788633103,-0.0228914962748371,0.695337380197657,18.5776749028027,1.55554157770578,0.209796898800688,0.251186542573667
"295.14002_4.519",0.0265071594953923,0.56392059460946,0.232115983657212,0.537413435114067,21.1475215217076,1.55130925484777,0.210845789718788,0.252240892887839
"187.86037_1.48",-0.144980284413241,0.886630790163945,0.875363298437354,1.03161107457719,18.9283267478665,1.54622613282039,0.212112231426721,0.253553616354589
"332.18279_1.226",0.317398205023597,0.68389758437932,0.76061200101156,0.366499379355724,19.1574238677225,1.51337958187765,0.220474605285551,0.263339787508399
"204.02973_5.952",0.588237317995855,-0.0812296466689962,0.319739293948741,-0.669466964664851,20.4488229132643,1.5105975581372,0.221197297206641,0.263992634166206
"416.88333_0.93",0.130821758172981,-0.355553449631078,-0.392629031290737,-0.48637520780406,21.6176659002027,1.50748770388644,0.222007850464448,0.264749218652512
"244.96301_1.039",0.121145971458411,0.569158993128427,-0.31059482313428,0.448013021670016,20.3963947791666,1.49498985451536,0.225294215345595,0.268421354972017
"104.92724_0.31",0.52043811197885,0.53937124052433,0.0933463204540815,0.0189331285454795,19.6993789699323,1.49441956120437,0.225445287464823,0.268421354972017
"336.85895_0.314",0.783508721584684,0.150151169020697,0.294011288978181,-0.633357552563988,23.1304901833715,1.49331478947555,0.225738221409923,0.268556820550377
"82.95274_1.579",-0.253658153680818,-1.10731651776947,-0.375575110881945,-0.853658364088656,18.6574888483245,1.48726895078869,0.227347787295061,0.270257203136635
"305.86038_0.316",0.888090201085897,0.406711516724469,0.401979425400758,-0.481378684361429,19.4729947065309,1.47957138756578,0.229413050059248,0.27249616643329
"208.06442_4.74",-0.344600486093522,1.12227467048419,0.0872782772292422,1.46687515657771,19.9645093967273,1.47521058365127,0.230591039551476,0.273678518042488
"101.02312_2.009",-0.239778117851406,-0.0926009093731157,0.196232860106004,0.14717720847829,25.0154587849315,1.47396165694299,0.230929481877955,0.273863364980264
"339.09338_1.193",0.136449062357412,-0.288093559312982,-0.0703243005970749,-0.424542621670394,25.1754157556616,1.47323702135546,0.231126066860019,0.273879821520292
"279.02686_1.063",0.16321349116095,0.921853048843629,0.0497373717564332,0.758639557682678,23.2228578637045,1.45213412446857,0.236921939275607,0.280526056061718
"443.8115_1.393",-0.573236740736557,-0.649643669151217,-0.791801427220363,-0.07640692841466,18.0933075636019,1.4395968810406,0.240430927564408,0.284456164498065
"201.08744_1.04",0.0240658128781842,0.39892684214769,0.620071516562802,0.374861029269506,21.602428043324,1.42831034603669,0.243632334229084,0.288016458209303
"154.01114_1.025",0.118259000378872,-0.211512212290725,-0.294490708546845,-0.329771212669597,19.0992904623475,1.41745354883083,0.246750246908649,0.291472513881848
"321.04394_7.258",0.232169831180754,1.39491529004272,0.695382788847081,1.16274545886197,20.4077960068834,1.40791794944843,0.249520107962598,0.294512316406247
"218.06649_1.235",0.138549790096394,-0.0116911259960127,0.530134607377447,-0.150240916092406,21.4952886921713,1.39975356851091,0.251915194152165,0.297105331262074
"189.05091_1.029",-0.595521831587838,-0.609271909564013,-0.552884031590774,-0.0137500779761748,23.5941290778564,1.39512656812752,0.253282267404473,0.298482797829642
"433.02211_0.908",-0.0272337761548132,0.34853460266335,-0.18438258421296,0.375768378818164,20.8425446219073,1.38513268701052,0.25625915066299,0.301753705297582
"236.0233_1.802",0.563357477927058,0.0700435577254005,0.309761248670289,-0.493313920201658,23.0427478453347,1.38242372467428,0.25707178576857,0.302426808670811
"311.953_0.796",-0.245519152209684,0.365108134275233,-0.195455915101517,0.610627286484917,18.9619196289966,1.38188302868557,0.257234276888114,0.302426808670811
"171.07672_1.025",0.311884788916601,0.421446854489729,0.574939632185367,0.109562065573128,20.7896380536264,1.3807628934234,0.257571213010405,0.302585617792004
"377.08658_1.254",0.324831961520975,0.65561651355944,0.452385390859255,0.330784552038465,20.6805488592959,1.37919760467063,0.258042753739665,0.302902183129019
"85.02809_1.009",0.0153906653805155,0.663679900637895,0.812143016938961,0.64828923525738,22.3286508956401,1.37722351544944,0.258638614628776,0.303364071462077
"408.934_0.789",-0.442330598797219,-0.104708795880192,-0.53370247267465,0.337621802917027,18.8109354897296,1.35897029221427,0.26421041406211,0.309657084190072
"114.01838_1.06",0.0936455079028705,-0.206168210947862,-0.334534275190785,-0.299813718850732,24.8139734876083,1.3551428818137,0.265393082588498,0.310656093151574
"190.01744_1.98",-0.681023224593632,-0.258919140292237,0.240386653721707,0.422104084301395,18.4356975706093,1.35487098751588,0.265477288410384,0.310656093151574
"198.89428_0.336",0.248979473059876,0.826334818882385,0.223703184370341,0.577355345822509,18.3092320236373,1.34433779130284,0.268758973240157,0.314250936729325
"308.86392_0.315",0.628327554525597,-0.144864997450928,0.232843209307595,-0.773192551976525,22.7839855698922,1.33602291449503,0.271376601971406,0.317064322958018
"318.05964_1.222",0.396346752624173,-0.678184025967525,-0.625038709035025,-1.0745307785917,21.4201410634075,1.3310490236593,0.272953948335701,0.318658854014966
"113.03415_1.022",0.0925784882028445,-0.42521557243193,0.0585234175096399,-0.517794060634774,22.1717108759938,1.32981469994575,0.273346722973428,0.318869056604801
"228.09865_1.112",0.406589228940338,-0.204754308838896,-0.251934899757533,-0.611343537779234,22.5592021104183,1.32642964786334,0.274426622882907,0.319879866019811
"289.05534_1.227",-0.0221602384974408,-0.574662531124133,-0.624261045091405,-0.552502292626692,19.8463390948679,1.32517011447443,0.274829466779614,0.320100521136474
"254.90549_0.935",0.156678332115974,0.638434345890022,0.35870339704883,0.481756013774048,18.5934791901967,1.32005781031896,0.276470302172545,0.321761632730314
"237.90784_0.349",0.372584923780965,0.628035669401396,0.19859118147483,0.255450745620431,18.3433430333439,1.29085139033225,0.286022773900763,0.332620743271718
"312.01917_0.902",0.406658820601472,0.138181788446648,-0.0657421833810975,-0.268477032154824,21.9020841613752,1.28738459462998,0.287177042648692,0.33370417591503
"258.03855_1.36",0.0705995453188734,0.278442861090299,0.682723985972402,0.207843315771425,22.1468934562103,1.27844250343888,0.290174532331878,0.336926122359012
"274.14099_1.188",-0.0793906704937488,0.23736294391084,0.360346173711943,0.316753614404588,22.5319655245598,1.27775144432128,0.290407401035506,0.336935521789647
"276.01771_1.668",0.555743186764293,0.647860174143118,0.161707055062871,0.0921169873788249,22.3329331056947,1.26778996728074,0.293783680763427,0.34058912410238
"187.00635_4.132",0.752027969975791,0.15152445547856,-0.120242185161889,-0.600503514497231,16.9709402265659,1.26193608792962,0.295784873460763,0.342644146304238
"296.61701_7.366",-2.08819929121737,-1.31693569682239,-0.660510282520767,0.771263594394977,25.6544016828526,1.2558514828909,0.297878455973512,0.344802938613355
"178.86434_0.801",0.0291803037977801,-0.47118938414567,-0.37381866067974,-0.50036968794345,18.2086303035884,1.25414739667135,0.298467274582734,0.345217935647777
"185.09219_1.108",0.675596141149604,0.46730310223044,0.548082807576719,-0.208293038919164,20.9904868322812,1.23213140710818,0.306172901004545,0.353857500852592
"243.09844_1.157",0.0654613933179576,0.411772017254627,0.149713703927059,0.34631062393667,24.3063571246491,1.22464892027155,0.308833725216637,0.356657745839552
"275.00994_1.25",0.378994988509754,0.515619312309804,-0.198652124707555,0.13662432380005,21.0859989993591,1.22360053197508,0.309208253485799,0.35681537488469
"334.86355_0.315",0.715337490789261,0.171260140415243,0.271834754980432,-0.544077350374017,20.2222963911764,1.2201699631056,0.310436751237349,0.357831556741629
